ids, screen_name, followers, retweet, inreplyto, favorite, friends, listed, text, location
308738599,EmmaCarrollW,585,2,,0,1866,10,RT @radicaldesi: Yo check out Trump tweeting RIGHT NOW. He is insulting Kaine and Hillary RIGHT NOW as Pence is denying an insult driven ca…,"Des Moines, Iowa"
16184668,Pillar_Strength,625,23,,0,1166,21,"RT @dominicholden: Pence: You’re calling ours an insult-driven campaign?

To be fair, you literally call her “Crooked Hillary” in your offi…",Missouri
287506873,BuArtsJournal,9328,0,,0,8817,164,LIVE FACT-CHECK: Wrong to say Clinton-Kaine are for open borders. False. https://t.co/T6sFoXtkzO #VPDebate https://t.co/7K6swxnLER,"Malibu, California"
4260720134,JeffBain6,117,466,,0,83,30,"RT @IngrahamAngle: Tonight @mike_pence is really strong. (Did Hillary apologize for lying abt Benghazi, her email server, or the Iran Deal?)","Texas, USA"
304778240,adkins52,452,427,,0,390,1,RT @TomiLahren: Hillary's Kaine sounds like a rattled anxious child. #VPDebate,walcott 
885503856,2SSNY,132,0,,0,310,1,"Does anyone notice that every question is ""why did Mr. Trump say or do this..Not on the corruption Hillary has DONE!!!  @donaldjtrump",
247368688,BlueBoxDave,2660,0,RadioFreeTom,0,944,111,"@RadioFreeTom I think they had the Hillary apologized line set up, but he didn't sell it.",BKNY
19098620,y__ballard,874,176,,0,1189,32,RT @PolitiFact: LIVE FACT-CHECK: True that the Clinton Foundation took foreign government $$ while Clinton was secretary of state. https://…,"Birmingham, AL"
2827240709,susandaley0128,478,61,,0,289,29,"RT @Rockprincess818: Insult driven? You really want to go there, Tim Kaine? 
#BasketOfDeplorables 
#BasementDwellers 
Hillary's rich donors…",Dallas Tx
417071508,srs222,261,37,,0,600,23,RT @ImwithHer2016: Good to hear a VP candidate defend his running mate with pride. Tim points out Hillary's plan will grow the economy &amp; cr…,
271576900,honeyglowoman,1045,0,cher,0,239,21,@cher @_AnimalAdvocate SEEMS THAT THE VICE PRESIDENTIAL DEBATE IS COVERING MORE MATERIAL THEN WHAT TRUMP AND HILLARY WAS PULLED THROUGH,
127104824,CaffeineAndHate,3572,11,,0,3172,223,"RT @SarahLerner: Pence: ""They're running an insult-driven campaign.""

Hillary's ads are literally using the words that come out of Trump's…",In @Snarkaroni's hamper
623313100,ReversingASD,5975,0,_Makada_,0,891,203,@_Makada_ as usual the moderator is pro Hillary.,tinyurl.com/m367xks
29483056,julieschramm,98,86,,0,343,2,RT @BrentBozell: This moderator keeps telling Pence to stop interrupting. But it's ok for Kaine to do it all night. Hillary's loving this.…,
753009468397514756,isavega2017,1517,9,,0,2010,72,RT @AriaWilsonGOP: RED ALERT: What Nigel Farage Just Noticed About Hillary Clinton Will Have Her in Jail by Tomorrow! https://t.co/fIT4cuZJ…,USA
753009468397514756,isavega2017,1517,5235,,0,2010,72,"RT @UnityActivist: Hillary is a DIVIDER. First Super Predators. Then Basket of Deplorables. Now Basement Dwellers
#BasementDwellers https:/…",USA
756274853871845376,Deplorable_EE,314,38,,0,147,19,"RT @ScottPresler: Hey, Tim Kaine. 

Whoever told you to bring up the name-calling insults gave you the wrong advice.

Hillary has insulted…",United States
3423275386,BarbAllen01,729,3,,0,783,128,RT @melimel521: Well I mean  Hillary doesn't respect laws so that rules her out. #VPDebate,
226183878,juliafspa,1950,3,,0,2192,90,"RT @NETWORKLobby: Kaine: ""Hillary and I believe in comprehansive immigration reform, Trump and Pence believe in Deportation Nation"" #VPDeba…","La Crosse, WI"
43564791,DNRuffin,179,0,,0,541,7,"""Basket of deplorables."" Did Hillary lie? #VPDebate",Northeast Arkansas
1580368334,KKeyster,190,196,,0,53,39,"RT @lotterypicker: .@HillaryClinton has bad Heart Valve.
Doctors: ""needs replaced""
Hillary: ""NO!""

@realDonaldTrump #debatenight #VPDebate…",
4304419334,worldgoneweird,2233,6,,0,2494,176,RT @jenilynn1001: Where the hell are the questions about Hillary's emails or pay to play??  #VPDebate,"Arizona, USA"
75674315,AUdebm,485,3,,0,1220,11,"RT @renee_roederer: Remember when Donald got so angry in the last debate about how mean Hillary's ads are, when they're HIS OWN WORDS. #VPD…",Alabama
1941592028,MAP4444,336,10,,0,316,7,"RT @AnthonyEinzig: If we allow Kaine and Hillary into the white house, we will not have borders. And soon thereafter, we will not have a co…",
376530245,therealLEAH,157,0,,0,312,3,"pence looking more presidential than hillary, trump, and kaine combined.","Tokyo, Buffalo"
60394756,ahinton0521,113,43,,0,235,4,"RT @WillMcAvoyACN: Mike Pence's strategy seems to be to take things that people say about Trump, change the name to Hillary Clinton, and se…","Cincinnati, OH"
3435155620,apprentice31st,20,49,,0,211,2,RT @DLoesch: Dang Kaine has a short fuse. Makes Hillary’s health rumors even more concerning. #VPdebate,"California, USA"
126680535,tarheeltroll,1888,466,,0,2298,61,"RT @IngrahamAngle: Tonight @mike_pence is really strong. (Did Hillary apologize for lying abt Benghazi, her email server, or the Iran Deal?)",
758190729881612288,EEUU_Politic,1033,0,,0,1011,37,MSNBC Host Shocked When Women Asked if They Connect With Hillary https://t.co/oc93tVlH1A https://t.co/fTsrHHATDO,Estados Unidos
742118538681319424,VanhortonM,115,97,,0,446,23,RT @RichardGrenell: Kaine is going to be more unlikeable than Hillary at this rate....,USA 
773978054850846720,mlesgart,35,0,,0,58,0,You have to secure the border before you can deal with all illegals. Hillary doesn't even want to do THAT #VPDebate @realDonaldTrump,"Los Angeles, CA"
389218460,TylerRMorrissey,400,43,,0,825,12,"RT @WillMcAvoyACN: Mike Pence's strategy seems to be to take things that people say about Trump, change the name to Hillary Clinton, and se…","Hanover, NH"
866854704,j082298,347,0,,0,754,24,"Except that the one that has insulted the voters is Hillary,#BasementDwellers #basketofadorables… https://t.co/Nx0n91knb2","Holiday, FL"
744977240543223808,DStugen,756,54,,0,842,18,"RT @ScottPresler: Trump doesn't have a fraction of all the insults Hillary has called Americans. 

Deplorables 
Super predators 
Basement d…","Tacoma, WA"
44299127,andersencooper,294,0,DebbiAlmontaser,0,206,8,"@DebbiAlmontaser @mayawiley @mike_pence @timkaine Barack/Hillary have killed 10,000s of innocent Muslims in last 8 years. Trump killed 0.",new york
287533880,UserNameBlank24,260,26,,0,2054,32,"RT @IjeomaOluo: Pence: ""Hillary said something mean.""
Kaine: ""Lemme introduce you to a man named Trump""
#DrunkTweetTheDebates","West Chester, PA "
740379906974978049,texasfrederick,610,1422,,0,467,90,RT @mtracey: NYT reports on HRC's long history of orchestrating campaigns to smear &amp; harass women who accused Bill of impropriety https://t…,Texas
3321622632,nancyporras13,93,39,,0,55,16,RT @USAforTrump2016: I wouldn't want to be Hillary's right hand anything... #VPDebate,
2616463220,tnapy0130,198,56,,0,277,14,"RT @LindaSuhler: #TimKaine is flat ass lying about what Donald Trump plans on doing.
What a ridiculous man, a perfect pairing with Hillary.…",
987857400,JaaaAaaackP,149,0,,0,258,0,Fact check: Tim Kaine is indeed Hillary Clinton's running mate. Five for five. #VPDebate,anywhere
197822089,open2learn,973,77,,0,1376,17,RT @realkingrobbo: Obama DOJ drops charges against alleged provider of Libyan weapons; Arms dealer had threatened to expose Hillary Cl… htt…,
732980827,ChristiChat,166269,91,,0,67680,1378,RT @asamjulian: It's clear Tim Kaine memorized everything he is saying. Same anti-Trump talking points we always hear in Hillary's speeches…,#MakeAmericaGreatAgain
431408199,thestewmaker,216,44,,0,354,5,"RT @ScottPresler: Hillary &amp; Kaine = open borders, more illegal immigration, and sanctuary cities. 

No more. 🚫
#VPDebate",West coast califorina
525463318,jrobbry,554,51,,0,1262,5,RT @DLoesch: Dang Kaine has a short fuse. Makes Hillary’s health rumors even more concerning. #VPdebate,"San Antonio, TX"
546856214,NansyeLee,1401,0,,0,803,88,"What do you think? Feedback welcomed. :) @dcexaminer: 'Hillary Clinton: If I ta… https://t.co/zMwz6kMKe5, see more https://t.co/mvbufj6NJY",Massachusetts
60230626,DaKindDrSuds,72,332,,0,138,7,RT @PolitiFact: LIVE FACT-CHECK: Wrong to say Clinton-Kaine are for open borders. False. https://t.co/aYX7JEBN6B https://t.co/aw222qmYHJ,"Middlesex, NJ"
227573155,RobMarshall918,218,51,,0,677,7,RT @DLoesch: Dang Kaine has a short fuse. Makes Hillary’s health rumors even more concerning. #VPdebate,Tulsa OK
2633567539,clarkjackie919,601,470,,0,978,28,"RT @IngrahamAngle: Tonight @mike_pence is really strong. (Did Hillary apologize for lying abt Benghazi, her email server, or the Iran Deal?)",hornbeck La.
176678019,daliafierro,1502,28,,0,1465,91,"RT @ScottPresler: What has Hillary done for Chicago? 

She abandoned Chicago and thousands die every year. 

#VPDebate",
860614874,donnacaruso2,112,26,,0,329,3,RT @1truthtel: #VPDebate Pence answers thoughtfully and humbly. Kaine has that same smug grin on his face like Hillary and keeps interrupti…,
764551605727485952,drummerkitt,33,0,LindaHarden,0,19,3,"@LindaHarden @FoxNews @CNNPolitics @timkaine @HillaryClinton Wouldnt that be HILLARYOUS if he did throw up? Hillary faints, coughs...",
3867426015,Maurice68993394,785,802,,0,1410,71,RT @FrankLuntz: Mike Pence's attacks on Hillary's foreign policy is scoring much better than Tim Kaine's interruptions.  #VPDebate https://…,
4594832815,OSPREY675,2175,0,KellyHPayne,0,1978,1,@KellyHPayne Hillary did!,Joined December 2015 
463369412,john_mastice4,227,0,Zellyanks,0,284,8,@Zellyanks I guess we'll ignore Hillary calling half of Trump supporters deplorable or non American cause you support someone,"New Jersey, USA"
169258457,Linda_Teasley,121,51,,0,133,4,RT @DLoesch: Dang Kaine has a short fuse. Makes Hillary’s health rumors even more concerning. #VPdebate,"Louisville, KY"
25870858,wohali50,28,192,,0,191,1,"RT @JoyAnnReid: Kaine on immigration: ""Hillary Clinton and I are for comprehensive immigration reform,"" Trump is for a ""deportation nation.…",54220
931286316,ScottPresler,29302,2,,2,25814,320,"What do Hillary &amp; Kaine have against enforcing the law? 

#VPDebate","Virginia Beach, VA"
14934284,devans00,1412,36,,0,2337,208,"RT @Travon: Jesus Mike Pence, that Hillary deplorables comparison was a bigger stretch than Michael Jordan at the end of Space Jam. #VPDeba…","Silicon Valley, CA"
47354540,clannadlore,1638,3,,0,1586,6,RT @Retroact1ve: #BigLeagueTruth kaine typical hillary supporter. Trying to talk over people in a discussiom is not a valid tactic esp. In…,
379391810,LouisaDang,561,875,,0,590,59,"RT @HillaryClinton: With 35 days left, Hillary's in PA talking about how she'll help kids and families. Join the conversation live → https:…",North Carolina
2924501005,gg2g3d2,807,87,,0,939,40,RT @BrentBozell: This moderator keeps telling Pence to stop interrupting. But it's ok for Kaine to do it all night. Hillary's loving this.…,Texas
2493602402,CarolCATX,95,1858,,0,19,5,"RT @realDonaldTrump: ""@carol_lcnixon67: @realDonaldTrump Kaine says Hillary and he have plans. She could care less what Kaine thinks.""",
553385003,gstranyord153,72,1,,0,47,11,RT @SteveLevangie: @JLSherrill4 @ucheuwah2000 @nbcwashington Kaine is so obnoxious. Perfect choice for Hillary.,
3167639097,nancy73gg,16,0,,0,61,1,"Tim kaine is so very unlikable, just like Hillary!!!",
71384704,sorrowen,489,36,,0,1546,79,RT @guypbenson: Pence pretending that Hillary insults more than Trump is pretty funny. #VPDebate,
15190857,AnEpicNguyen,253,0,,0,277,18,"Pence: Hillary runs insult campaign by insulting trump.
Meanwhile trump insults Hillary, Bill, a gold star family, women, etc.  #VPDebate","Not New Orleans, Gulf Coast"
278427293,DestriMartino,2148,119,,0,2298,124,"RT @PaulBegala: Now we are playing ""Let's Defend the Indefensible."" Pence actually claims Hillary, not Trump is running an insult-driven ca…",Chking on the chili @ Gelsons
43191453,HausOfLanier,3180,43,,0,818,23,"RT @WillMcAvoyACN: Mike Pence's strategy seems to be to take things that people say about Trump, change the name to Hillary Clinton, and se…","Athens, GA"
21208707,betdor,368,34,,0,432,152,"RT @nxthompson: Kaine: Trump insults everyone constantly
Pence: hillary insulted us once too. 
Kaine: she apologized
Pence: quizzical smirk","at the beach! Wilmington, NC"
347982285,wrobinr,61,0,,0,165,0,"Tim Kaine - since you and Hillary have no plan, no goal, no new ideas, you do the only think you can do ... ATTACK your opponent !!!","Gainesville, GA"
768170721898065920,NakedPundit,231,67,,0,578,11,RT @politifactlive: LIVE FACT-CHECK: Wrong to say Clinton-Kaine are for open borders. False. https://t.co/4pgrDr4OhE https://t.co/eKeqHpjxMM,
18400766,MayaNewb,280,306,,0,381,97,RT @StopStopHillary: Sep 30:  Destroying evidence w/ hammer &amp; bleach USUALLY mean up to 20 yrs in prison. But not for #Hillary https://t.co…,"San Diego, Ca"
2721995341,sarah_graus,566,7322,,0,1297,24,"RT @realDonaldTrump: Wow, did you just hear Bill Clinton's statement on how bad ObamaCare is. Hillary not happy. As I have been saying, REP…",United States
3044462512,AustinWeisheipl,135,1,,0,136,1,RT @Tlee_1123: Kaine might be more annoying than Hillary,"Atlanta, Georgia"
322230095,mrjorgemtz,10786,0,,0,392,69,Why doesn't the left like seeing the videos of Hillary saying we need border security? She voted for it in 2006. #VPDebate,Texas
727988048286367744,samftjdb,1381,7,,0,260,7,RT @JoeyGatto: Pence trying to push the narrative that Hillary's campaign is more insult driven than trumps is just outrageous #VPDebate,Everything comes back to YOU
731115950632796161,BorisKogan7,39,33,,0,5,14,RT @MagicMetalNinja: @TeamTrump @realDonaldTrump @mike_pence Notice how Hillary's eyes point in different directions? She is profoundly unf…,
470373325,Skywalkerplc3,2675,117,,0,3225,81,"RT @tponews: Hillary is not fit to be president , and we just found that Kaine isn't fit to be president either #VPDebate",
2955253174,therandellruiz,390,0,,0,457,3,I feel as if the people who are providing these questions are already on the Hillary campaign. I wish we could have a neutral citizen #STOP,
457675224,mykidsmom91,156,470,,0,460,3,"RT @IngrahamAngle: Tonight @mike_pence is really strong. (Did Hillary apologize for lying abt Benghazi, her email server, or the Iran Deal?)",U.S.A.
22867972,Laura_G74,296,119,,0,1092,12,"RT @PaulBegala: Now we are playing ""Let's Defend the Indefensible."" Pence actually claims Hillary, not Trump is running an insult-driven ca…","Chicago,IL"
24253326,redhead_1862000,5664,0,,0,5369,61,"Tim Kaine is almost more unlikable than Hillary Clinton, Is this possible?","Phoenix, AZ"
1634486161,fooorever_young,217,0,,0,233,1,Kaine is just so unlikable Hillary what are you doing #Fatso4prez3,
17821256,DaughterArtemis,346,3,,0,1130,7,"RT @politicoroger: Pence says no insult Trump has used so far compares with Hillary's ""basket of deplorables"" insult. #VPDebate",New York City
2534508875,cj8830LA,112,0,,0,156,4,Tim Kaine is showing that the Hillary campaign can't run on policy. This is eye opening. He's at a loss of words on policy issues #VPDebate,United States
22019929,atlanta622,260,1,,0,596,15,"RT @gin313: Did Pence forget Trump routinely calls Hillary ""Crooked Hillary?"" Or is that not supposed to be insulting? #VPDebate","Lawton, OK"
106307446,LCGalbreath,163,51,,0,198,2,RT @DLoesch: Dang Kaine has a short fuse. Makes Hillary’s health rumors even more concerning. #VPdebate,Indiana
760263090503950336,Harper334036,633,2094,,0,613,33,"RT @WeNeedTrump: If you can watch this video and still vote for Hillary Clinton...there's something seriously wrong with you. 

Please make…","Alexandria, VA"
1245111643,bellatrova,2311,629,,0,4214,45,RT @timkaine: “We trust her with the most important thing in our life: We have a son deployed overseas” —Tim on Hillary #VPDebate  https://…,Deep in the heart of Dixie ❤️
4847935309,binamutha,64,0,,0,99,12,"Hillary's only mistake in saying Trump supporters ""a basket of deplorables"" is she should have said ""basket of buffoons""
#ImWithHer",
23622657,iandc,594,3,,0,662,28,"RT @importantmeagan: wasn't Hillary referring to literal white supremacists when she said ""basket of deplorables""",baltimore 
1918952461,binthaq,173,0,,0,9,0,"""KAINE. KAAAAAINE. Stop nodding in agreement with Pence""

Says Hillary to her TV as she pulls her hair.",the universe 
746793308727480320,TrumpVotersUSA,958,1858,,0,1710,7,"RT @realDonaldTrump: ""@carol_lcnixon67: @realDonaldTrump Kaine says Hillary and he have plans. She could care less what Kaine thinks.""",I Follow Back TRUMP Fans!
17170012,2tammytodd,14611,61,,0,16418,396,"RT @PolitiFact: LIVE FACT-CHECK: Mostly True, however, that Clinton/Kaine are for sanctuary cities:
https://t.co/EszG5HUnLk https://t.co/aH…","Washington, DC"
46059756,dcmoose,156,6256,,0,186,11,"RT @wikileaks: Hillary Clinton, eyes downcast, stammering: If I talked about droning Julian #Assange, ""it would have been a joke.""  https:/…","Mililani, Hawaii"
706089998676721668,JimAtwell1735,2752,0,Millie__Weaver,0,4999,32,@Millie__Weaver @crabtrem Because she's BIASED...supports Hillary,
25764789,marcusuntrell,4203,119,,0,4885,22,"RT @PaulBegala: Now we are playing ""Let's Defend the Indefensible."" Pence actually claims Hillary, not Trump is running an insult-driven ca…",Sea of Melodies with Beyoncé
2357842415,littlehooch94,1061,1,kjewellcook,1,2175,34,@kjewellcook @scyoungpolitico glad you love Hillary so much Karri &amp; Hillary forever ❤️,Hogwarts✨
15347147,gurleygurl,2778,0,,0,901,112,"Shut this shit down, HILLARY.",memphis
390103810,OBAMA4ME2,8170,1564,,0,8468,190,RT @JoeBiden: One thing's clear: @TimKaine and Hillary have hardworking Americans' backs. The VP's office is in good hands. –Joe #VPDebate,"Hernando, Mississippi"
758662155587563522,caitlyn37599950,2,0,HillaryClinton,0,2,0,@HillaryClinton @timkaine The ONLY reason I support Trump is because Hillary is such a POS. #crookedhillary #kaineisadouchebag,
282292486,LisasLeben,995,452,,0,684,38,"RT @PolitiFact: LIVE FACT-CHECK: True that blacks more likely to be arrested, get longer sentences https://t.co/t41skaAUn9 https://t.co/xXa…",
208261348,WhatEvahUThink,1648,43,,0,2278,9,"RT @WillMcAvoyACN: Mike Pence's strategy seems to be to take things that people say about Trump, change the name to Hillary Clinton, and se…",Online Everywhere in the USA
336260095,cheryldfitness,24643,948,,0,367,68,RT @timkaine: Hillary Clinton’s life has always been about putting others first—Donald Trump’s always been about putting himself first.,Atlanta
827572483,thenickcaesar,75,0,realDonaldTrump,0,254,0,@realDonaldTrump @carol_lcnixon67 Hillary is all about money for Hillary.,Hubbard Ohio
711258630574596096,TheAmerican22,406,404,,0,454,12,"RT @TheBriefing2016: .@MoodysInvSvc:

Clinton's economic plans will create 10.4 million jobs. 

Trump's will cost almost 3.5 million. 

htt…","East Coast, USA"
487098664,wuhleed,209,36,,0,438,4,"RT @Travon: Jesus Mike Pence, that Hillary deplorables comparison was a bigger stretch than Michael Jordan at the end of Space Jam. #VPDeba…",DC
754009951312416769,JamesCarol86,57,1858,,0,114,7,"RT @realDonaldTrump: ""@carol_lcnixon67: @realDonaldTrump Kaine says Hillary and he have plans. She could care less what Kaine thinks.""",Maine
760261767322710016,Trish061616,216,98,,0,103,49,RT @RichardGrenell: Kaine is going to be more unlikeable than Hillary at this rate....,"Cinco Ranch, TX"
32508380,Gail1112,78,36,,0,224,0,"RT @dbongino: Make no mistake, Hillary wants open borders. All the rest is spin. #VPDebate",Ohio
2205318686,BakerChrissey,67,51,,0,527,2,RT @DLoesch: Dang Kaine has a short fuse. Makes Hillary’s health rumors even more concerning. #VPdebate,
767940875456577536,Gluk78355651,9,1762,,0,6,0,RT @mike_pence: Hillary Clinton’s economic plan would send our economy into a tailspin. #BigLeagueTruth https://t.co/WGvrZDfefZ,United States
28653258,langsleylaw,219,119,,0,211,5,"RT @PaulBegala: Now we are playing ""Let's Defend the Indefensible."" Pence actually claims Hillary, not Trump is running an insult-driven ca…","Denver, CO"
265066872,iowemysoul,3218,87,,0,3523,76,RT @BrentBozell: This moderator keeps telling Pence to stop interrupting. But it's ok for Kaine to do it all night. Hillary's loving this.…,Verona WI
2505305371,DerekOden3,338,87,,0,246,16,RT @BrentBozell: This moderator keeps telling Pence to stop interrupting. But it's ok for Kaine to do it all night. Hillary's loving this.…,"Omaha, NE"
710873370255106048,bunnyqueen4,32,403,,0,55,1,RT @ericbolling: Can't wait for Hillary supporters who have a problem with Trump's demeanor attempt to defend Tim Kaine's obnoxious #VPDeba…,
17289743,LaacePlaace,128,2094,,0,257,4,"RT @WeNeedTrump: If you can watch this video and still vote for Hillary Clinton...there's something seriously wrong with you. 

Please make…",
1678618626,038_special,10,0,,0,44,1,Hillary is going to strike pence with a leather belt for being a moron tonight  #VPDebate,
370394868,Turner_Kucera17,190,530,,0,417,11,"RT @Cernovich: I'm a cynic. It can't get more corrupt. It can't. 

""Yes, it can!""

https://t.co/bXTuXlXrnX","Kearney, NE"
122578266,JBOBBB,98,0,jdtorrey,0,73,0,@jdtorrey trust they will not be going my down.. Hillary and Kaine are the real deal.  Dance pence dance with ignorance of Chump!,
51640040,navasuewokedu,1024,0,,0,1205,79,GUESS HOW MUCH HILLARY PAID IN TAXES LAST YEAR … ZERO! NOT A PENNY!! Help Us CALL THIS HYPOCRITE OUT! - https://t.co/nVpJrQmRUL,"Washington, USA"
767875039072890880,trump_uprising,705,0,,0,1554,13,"god no deranged #hillary is going to want to drone everything in sight once she sees that's on the internet 

presi… https://t.co/yZMFjYs59d",
713659615242620928,CCathy1962,738,360,,0,936,32,"RT @bfraser747: 💥💥  #WarOnWomen

My very worse fear is #Hillary becomes a role model for young woman all over the world. 

#Unfit4Potus #Ne…",
89255087,8milereb,663,117,,0,1223,11,"RT @tponews: Hillary is not fit to be president , and we just found that Kaine isn't fit to be president either #VPDebate",Alabama
2522140709,KHupfer,70,470,,0,478,2,"RT @IngrahamAngle: Tonight @mike_pence is really strong. (Did Hillary apologize for lying abt Benghazi, her email server, or the Iran Deal?)",
1470463736,gaileybeiger,1126,0,,0,726,4,How could anyone vote for Hillary after knowing the extent of what happened in Benghazi...,SWOK 
18305871,mattswaim,10514,0,,0,3007,264,Hillary might just throttle Tim Kaine after this debate.,"Cincinnati, OH/Damascus, MD"
4886053419,hillary_gibble,334,2,,0,491,11,RT @HungryLion03: @HowardKurtz PAY ATTENTION!!! Kaine is interrupting Pence!!  #kainemeltdown,"Pennsylvania, USA"
760270392980303872,politicsplaypen,30,0,mike_pence,0,122,1,“@mike_pence: Hillary Clinton’s economic plan would send our economy into a tailspin...trickle down never worked,United States
1311856980,xMiles_Parker,140,51,,0,491,0,RT @DLoesch: Dang Kaine has a short fuse. Makes Hillary’s health rumors even more concerning. #VPdebate,Seattle Area
15694816,sharon_4249,36,470,,0,372,1,"RT @IngrahamAngle: Tonight @mike_pence is really strong. (Did Hillary apologize for lying abt Benghazi, her email server, or the Iran Deal?)",USA
27074200,Philprofessor,4,0,HillaryClinton,0,15,0,"@HillaryClinton I’m a Hillary supporter, but debate interruptions no more civil from Tim Kaine than Donald Trump. Obscuring your message.",
2896067040,PracticalVoter,870,122,,0,2701,404,RT @sallykohn: Mike Pence insists ALL of Trump's insults aren't as bad as ONE of Hillary's — that she apologized for.  #VPDebate,
352498319,thebibliophile1,350,8,,0,574,45,RT @runwithskizzers: Love that the Tr*mp/Pence campaign says that the Hillary campaign is insulting them when they are LITERALLY JUST QUOTI…,Chocolate City
726251826329309185,BonnieatKeavy,79,1862,,0,248,6,"RT @realDonaldTrump: ""@carol_lcnixon67: @realDonaldTrump Kaine says Hillary and he have plans. She could care less what Kaine thinks.""","Kentucky, USA"
1673078863,aliscibelli,139,90,,0,954,2,RT @BrentBozell: This moderator keeps telling Pence to stop interrupting. But it's ok for Kaine to do it all night. Hillary's loving this.…,
42304993,josiesbell,494,96,,0,2299,13,"RT @TheFix: Debaters, ranked:

1. Hillary Clinton
2. Mike Pence
3. Tim Kaine
4. Donald Trump",USA
49966935,erenomd,350,202,,0,730,47,RT @AdamParkhomenko: Remember when Donald Trump attacked Hillary for being prepared? Me too. https://t.co/SkRDRZlPKa,Singapore
2736448864,edwardelrich191,191,0,,0,232,7,This man just compared Hillary Clinton to Ronald Reagan #CanYouNot https://t.co/w398sYgMNU,
3367831959,KaminskiTina,380,0,timkaine,0,403,8,"@timkaine you are so vile. Did @HillaryClinton apologize for the ""bimbo eruptions"" comments? Did @billclinton? You and Hillary are sick.",
1301356645,lindamcmahon60,95,0,,0,118,17,Hillary Clinton is a liar and has gotten people killed #Benghazi and picked a ***hole as a running mate!#Benghazi #Benghazi,
410250414,pterosnacktyl,345,0,,0,338,4,Kaine arguing how conservative their immigration plan is really makes me feel great about my already reluctant vote for Hillary Clinton,"to the left, to the left"
530803101,DZJumpmaster,2196,0,,0,2063,71,Hillary wants open Borders #VPDebate,Utah
2722543175,guitarharryx,4060,108,,0,3721,12,RT @WeNeedTrump: Tim Kaine trusts Hillary as commander-in-chief. He must've forgot about Benghazi and all of Hillary's other failures... #V…,
3063990535,cassidyphoenyx,1660,67,,0,1578,49,RT @mitchellvii: Hillary and Kaine want OPEN BORDERS just like Obama.,
18953266,tinastullracing,335523,58,,0,244686,5222,"RT @LindaSuhler: #TimKaine is flat ass lying about what Donald Trump plans on doing.
What a ridiculous man, a perfect pairing with Hillary.…","Boerne, Texas"
175850071,Kubu_1,4627,4,,0,4722,111,RT @RynoOnAir: A moderator asking questions about Hillary's emails and Clinton Foundation?? They must not have gotten the DNC memo. #RedNat…,San Francisco
73124948,Conscience4,1219,1370,,0,1137,54,"RT @HillaryClinton: ""Hillary Clinton and Tim Kaine want to build on Obamacare."" —Mike Pence

Fact check: True. #VPDebate","League City, TX"
54320137,lilredcorvett56,70,0,,0,290,32,"Pence is more level headed than Kaine, Kaine is just like Hillary wont shut the fuck up https://t.co/ZqFBR8hk2X","California, USA"
53488229,Coco_Sometimes,853,58,,0,2047,50,"RT @LindaSuhler: #TimKaine is flat ass lying about what Donald Trump plans on doing.
What a ridiculous man, a perfect pairing with Hillary.…",Sunshine State
527414877,MPeale,2727,36,,0,2468,49,"RT @dbongino: Make no mistake, Hillary wants open borders. All the rest is spin. #VPDebate",
541398957,lhardy9262,32,7323,,0,218,1,"RT @realDonaldTrump: Wow, did you just hear Bill Clinton's statement on how bad ObamaCare is. Hillary not happy. As I have been saying, REP…",
3331418471,skydoug56,752,21,,0,1436,59,RT @puppymnkey: You insulted Donald! You insulted Deplorables! Tim Kaine: am I on planet earth? The one where you've called to murder Hilla…,"Scarsdale, NY"
767374930505715712,cat25RIII2,81,472,,0,124,12,"RT @IngrahamAngle: Tonight @mike_pence is really strong. (Did Hillary apologize for lying abt Benghazi, her email server, or the Iran Deal?)","Texas, USA"
80590032,mattjmcclure,690,0,,0,1029,36,#burn from Hillary re: insults in the campaign. https://t.co/euQFn2VYoX,"New York, NY"
2820221554,remreader93,26,0,remreader93,0,50,2,Was it politically smart for Hillary to outright say that? No. Doesn't make it any less true. #VPDebate,
2198896117,PlayerSue,115,472,,0,301,7,"RT @IngrahamAngle: Tonight @mike_pence is really strong. (Did Hillary apologize for lying abt Benghazi, her email server, or the Iran Deal?)",
3233872641,vsafeswm49,375,92,,0,96,39,"RT @PJStrikeForce: #WeThePeople Owe You #hillary NOTHING!
Except: Serving #JUSTICE
#LockHerUp #HighCrimes 

#TrumpPence16
#TRUMP #MEGA
#Mak…",NY
18785467,kimanne123,11726,80,,0,12832,311,"RT @TheDailyEdge: Mike Pence: Racism, sexism, homophobia, xenopohobia and Islamophobia aren't deplorable. How dare Hillary say that! #VPDeb…",Colorado
26915742,mckinnk1,45,10,,0,234,2,"RT @TheGMShow: When the moderator asked them to quick speaking over each other, Kaine interrupted her. Does he disregard laws/rules the way…","Lakeland, FL"
4064430058,Beth385Beth,5,2094,,0,28,0,"RT @WeNeedTrump: If you can watch this video and still vote for Hillary Clinton...there's something seriously wrong with you. 

Please make…",
3149838289,19dawn58,56,408,,0,107,5,RT @ericbolling: Can't wait for Hillary supporters who have a problem with Trump's demeanor attempt to defend Tim Kaine's obnoxious #VPDeba…,
296365729,Smokey2060,157,1,,0,258,21,RT @Smokey2060: And Hillary is still a crook,UK
32659553,RobinDotNet,2450,4,,0,1234,228,RT @EricWolfson: Pence Shorter: Hillary's one rude comment she apologized for is worse than Trump's years of slander that he refuses to ack…,"SF Bay Area, California"
